user_level,candidate_id,evaluated_users,hit_rate_at_12,recall_at_12,ndcg_at_12,map_at_12,mean_reciprocal_rank,median_rank,weight_latent_svd,weight_item_knn_collaborative,weight_popularity,weight_metadata_content,weight_graph_related,weight_people_staff_affinity
Veteran,19,231,0.8658008658008658,0.8658008658008658,0.5799238287161278,0.49118129345402073,0.49722251296043396,3.0,0.2783,0.4117,0.1101,0.0584,0.1299,0.0117
Veteran,17,231,0.8658008658008658,0.8658008658008658,0.5793744216034036,0.49019883435467854,0.4962027370929718,3.0,0.3237,0.4012,0.1301,0.0561,0.0687,0.0203
Veteran,37,231,0.8614718614718615,0.8614718614718615,0.6460970291242873,0.576757681952487,0.5834222435951233,2.0,0.4773,0.057,0.068,0.0325,0.2348,0.1306
Veteran,117,231,0.8614718614718615,0.8614718614718615,0.6434597136167469,0.5734714179519373,0.5797008275985718,2.0,0.4843,0.0579,0.1479,0.0109,0.1329,0.166
Veteran,42,231,0.8614718614718615,0.8614718614718615,0.6431030065722952,0.5735707414278842,0.5795256495475769,2.0,0.4035,0.0418,0.1132,0.0038,0.2367,0.201
Veteran,125,231,0.8614718614718615,0.8614718614718615,0.6392644348445742,0.5683279923539665,0.5739245414733887,2.0,0.3326,0.1035,0.1056,0.0921,0.1309,0.2353
Veteran,86,231,0.8614718614718615,0.8614718614718615,0.6348355360841562,0.56260939637563,0.5685341358184814,2.0,0.3633,0.0656,0.1346,0.2092,0.1485,0.0787
Veteran,57,231,0.8614718614718615,0.8614718614718615,0.629995718641367,0.5561191694308578,0.5623618960380554,2.0,0.3744,0.1372,0.2862,0.1693,0.0111,0.0219
Veteran,118,231,0.8614718614718615,0.8614718614718615,0.6291753707239466,0.5555452484023913,0.561510443687439,2.0,0.3685,0.041,0.0626,0.2452,0.2234,0.0593
Veteran,96,231,0.8614718614718615,0.8614718614718615,0.625005487748888,0.5499879749879749,0.5555799007415771,2.0,0.4925,0.1168,0.0325,0.1158,0.0127,0.2297
Veteran,25,231,0.8571428571428571,0.8571428571428571,0.6340218513099005,0.5632845149078916,0.5688234567642212,2.0,0.4038,0.0485,0.0603,0.208,0.0811,0.1982
Veteran,68,231,0.8571428571428571,0.8571428571428571,0.6319926778364854,0.5598986150934202,0.5662523508071899,2.0,0.3691,0.2056,0.079,0.0243,0.102,0.22
Veteran,80,231,0.8571428571428571,0.8571428571428571,0.6305592446179411,0.5583145930548528,0.5639973878860474,2.0,0.4107,0.0589,0.0356,0.2111,0.0933,0.1904
Veteran,76,231,0.8528138528138528,0.8528138528138528,0.617869289477878,0.5441769269691348,0.5500602722167969,2.0,0.3006,0.0459,0.4086,0.1656,0.0373,0.0422
Veteran,97,231,0.8528138528138528,0.8528138528138528,0.6171255172848847,0.5424623476571528,0.548548698425293,2.0,0.3439,0.1592,0.1855,0.0378,0.0183,0.2553
Veteran,122,231,0.8484848484848485,0.8484848484848485,0.6329561286959616,0.5640042977705314,0.5703593492507935,2.0,0.4526,0.0191,0.1936,0.1462,0.0271,0.1614
Veteran,72,231,0.8484848484848485,0.8484848484848485,0.6310542033384915,0.561597421337681,0.5680751800537109,2.0,0.527,0.0452,0.0272,0.1409,0.0301,0.2298
Veteran,87,231,0.8484848484848485,0.8484848484848485,0.6294472331113271,0.5594002798548253,0.5657849311828613,2.0,0.3689,0.0436,0.1667,0.2122,0.0955,0.1131
Veteran,109,231,0.8484848484848485,0.8484848484848485,0.6169190388593636,0.5432336662856143,0.5495783686637878,2.0,0.3734,0.0443,0.0692,0.3306,0.1154,0.067
Veteran,38,231,0.8484848484848485,0.8484848484848485,0.6159273962238633,0.5422079483767797,0.5485891699790955,2.0,0.3693,0.0528,0.2103,0.2902,0.0696,0.0078
Veteran,111,231,0.8484848484848485,0.8484848484848485,0.6136931491952491,0.5389080976743315,0.5450502038002014,2.0,0.2913,0.0291,0.0259,0.1505,0.2543,0.2489
Veteran,89,231,0.8484848484848485,0.8484848484848485,0.6105758678518394,0.5349262570041791,0.5409883856773376,2.0,0.2933,0.0477,0.0149,0.2785,0.206,0.1596
Veteran,15,231,0.8441558441558441,0.8441558441558441,0.6341204989599071,0.5669451159710899,0.573296308517456,2.0,0.3913,0.0261,0.0158,0.0584,0.1835,0.3249
Veteran,45,231,0.8441558441558441,0.8441558441558441,0.6322388499047326,0.5647840495243092,0.5710894465446472,2.0,0.3483,0.0176,0.0949,0.1848,0.1153,0.2391
Veteran,51,231,0.8441558441558441,0.8441558441558441,0.6236570552171403,0.554315417627106,0.5605644583702087,2.0,0.2325,0.0473,0.3064,0.1622,0.1104,0.1412
Veteran,69,231,0.8441558441558441,0.8441558441558441,0.6150761820606885,0.5424810879356334,0.5491909980773926,2.0,0.2823,0.0069,0.2696,0.1033,0.2096,0.1284
Veteran,28,231,0.8398268398268398,0.8398268398268398,0.5965424249813674,0.5204359613450523,0.5270284414291382,2.0,0.2547,0.0982,0.218,0.3578,0.0211,0.0502
Veteran,113,231,0.8354978354978355,0.8354978354978355,0.6019030072015865,0.5283638799872566,0.53480064868927,2.0,0.213,0.0682,0.3142,0.2159,0.023,0.1657
Veteran,74,231,0.8268398268398268,0.8268398268398268,0.5839289128181921,0.5072154757219693,0.514193058013916,2.0,0.1775,0.0296,0.2898,0.1356,0.1168,0.2507
Veteran,114,231,0.8051948051948052,0.8051948051948052,0.5062147784419144,0.414277281160398,0.42297813296318054,4.0,0.2532,0.4642,0.1327,0.02,0.0453,0.0846
Veteran,62,231,0.7878787878787878,0.7878787878787878,0.5079637745900013,0.4208227919266881,0.42932838201522827,3.0,0.1147,0.0321,0.0559,0.3409,0.0965,0.3599
